venta_id,fecha,producto_id,sucursal_id,unidades_vendidas,importe_total
568687,2026-06-19,1058,3,0,0.0
568688,2026-06-20,1058,3,0,0.0
568689,2026-06-21,1058,3,0,0.0
568690,2026-06-22,1058,3,0,0.0
568691,2026-06-23,1058,3,0,0.0
568692,2026-06-24,1058,3,0,0.0
568693,2026-06-25,1058,3,1,6241.77
568694,2026-06-26,1058,3,0,0.0
568695,2026-06-27,1058,3,1,6241.77
568696,2026-06-28,1058,3,0,0.0
568697,2026-06-29,1058,3,0,0.0
568698,2026-06-30,1058,3,0,0.0
568699,2026-07-01,1058,3,0,0.0
568700,2026-07-02,1058,3,0,0.0
568701,2026-07-03,1058,3,1,6241.77
568702,2026-07-04,1058,3,0,0.0
568703,2026-07-05,1058,3,0,0.0
568704,2026-07-06,1058,3,0,0.0
568705,2026-07-07,1058,3,0,0.0
568706,2026-07-08,1058,3,0,0.0
568707,2026-07-09,1058,3,0,0.0
568708,2026-07-10,1058,3,0,0.0
568709,2026-07-11,1058,3,0,0.0
568710,2026-07-12,1058,3,0,0.0
568711,2026-07-13,1058,3,2,12483.54
568712,2026-07-14,1058,3,0,0.0
568713,2026-07-15,1058,3,1,6241.77
568714,2026-07-16,1058,3,0,0.0
568715,2026-07-17,1058,3,0,0.0
568716,2026-07-18,1058,3,3,18725.31
568717,2026-07-19,1058,3,0,0.0
568718,2026-07-20,1058,3,0,0.0
568719,2026-07-21,1058,3,1,6241.77
568720,2026-07-22,1058,3,0,0.0
568721,2026-07-23,1058,3,0,0.0
568722,2026-07-24,1058,3,0,0.0
568723,2026-07-25,1058,3,0,0.0
568724,2026-07-26,1058,3,0,0.0
568725,2026-07-27,1058,3,0,0.0
568726,2026-07-28,1058,3,0,0.0
568727,2026-07-29,1058,3,0,0.0
568728,2026-07-30,1058,3,0,0.0
568729,2026-07-31,1058,3,1,6241.77
568730,2026-08-01,1058,3,0,0.0
568731,2025-07-03,1059,1,18,97372.98
568732,2025-07-04,1059,1,12,64915.32
568733,2025-07-05,1059,1,36,194745.96
568734,2025-07-06,1059,1,27,146059.47
568735,2025-07-07,1059,1,30,162288.3
568736,2025-07-08,1059,1,14,75734.54
568737,2025-07-09,1059,1,13,70324.93
568738,2025-07-10,1059,1,16,86553.76
568739,2025-07-11,1059,1,20,108192.2
568740,2025-07-12,1059,1,40,216384.4
568741,2025-07-13,1059,1,9,48686.49
568742,2025-07-14,1059,1,12,64915.32
568743,2025-07-15,1059,1,14,75734.54
568744,2025-07-16,1059,1,9,48686.49
568745,2025-07-17,1059,1,11,59505.71
568746,2025-07-18,1059,1,13,70324.93
568747,2025-07-19,1059,1,24,129830.64
568748,2025-07-20,1059,1,11,59505.71
568749,2025-07-21,1059,1,13,70324.93
568750,2025-07-22,1059,1,12,64915.32
568751,2025-07-23,1059,1,17,91963.37
568752,2025-07-24,1059,1,45,243432.45
568753,2025-07-25,1059,1,23,124421.03
568754,2025-07-26,1059,1,18,97372.98
568755,2025-07-27,1059,1,9,48686.49
568756,2025-07-28,1059,1,12,64915.32
568757,2025-07-29,1059,1,16,86553.76
568758,2025-07-30,1059,1,6,32457.66
568759,2025-07-31,1059,1,10,54096.1
568760,2025-08-01,1059,1,25,135240.25
568761,2025-08-02,1059,1,57,308347.77
568762,2025-08-03,1059,1,18,97372.98
568763,2025-08-04,1059,1,15,81144.15
568764,2025-08-05,1059,1,21,113601.81
568765,2025-08-06,1059,1,28,151469.08
568766,2025-08-07,1059,1,25,135240.25
568767,2025-08-08,1059,1,24,129830.64
568768,2025-08-09,1059,1,26,140649.86
568769,2025-08-10,1059,1,19,102782.59
568770,2025-08-11,1059,1,17,91963.37
568771,2025-08-12,1059,1,9,48686.49
568772,2025-08-13,1059,1,11,59505.71
568773,2025-08-14,1059,1,7,37867.27
568774,2025-08-15,1059,1,29,156878.69
568775,2025-08-16,1059,1,23,124421.03
568776,2025-08-17,1059,1,14,75734.54
568777,2025-08-18,1059,1,23,124421.03
568778,2025-08-19,1059,1,12,64915.32
568779,2025-08-20,1059,1,15,81144.15
568780,2025-08-21,1059,1,5,27048.05
568781,2025-08-22,1059,1,29,156878.69
568782,2025-08-23,1059,1,16,86553.76
568783,2025-08-24,1059,1,8,43276.88
568784,2025-08-25,1059,1,24,129830.64
568785,2025-08-26,1059,1,14,75734.54
568786,2025-08-27,1059,1,73,394901.53
568787,2025-08-28,1059,1,11,59505.71
568788,2025-08-29,1059,1,17,91963.37
568789,2025-08-30,1059,1,10,54096.1
568790,2025-08-31,1059,1,8,43276.88
568791,2025-09-01,1059,1,20,108192.2
568792,2025-09-02,1059,1,30,162288.3
568793,2025-09-03,1059,1,23,124421.03
568794,2025-09-04,1059,1,11,59505.71
568795,2025-09-05,1059,1,29,156878.69
568796,2025-09-06,1059,1,18,97372.98
568797,2025-09-07,1059,1,10,54096.1
568798,2025-09-08,1059,1,45,243432.45
568799,2025-09-09,1059,1,6,32457.66
568800,2025-09-10,1059,1,13,70324.93
568801,2025-09-11,1059,1,12,64915.32
568802,2025-09-12,1059,1,19,102782.59
568803,2025-09-13,1059,1,13,70324.93
568804,2025-09-14,1059,1,4,21638.44
568805,2025-09-15,1059,1,26,140649.86
568806,2025-09-16,1059,1,13,70324.93
568807,2025-09-17,1059,1,14,75734.54
568808,2025-09-18,1059,1,10,54096.1
568809,2025-09-19,1059,1,32,173107.52
568810,2025-09-20,1059,1,8,43276.88
568811,2025-09-21,1059,1,6,32457.66
568812,2025-09-22,1059,1,14,75734.54
568813,2025-09-23,1059,1,17,91963.37
568814,2025-09-24,1059,1,16,86553.76
568815,2025-09-25,1059,1,11,59505.71
568816,2025-09-26,1059,1,23,124421.03
568817,2025-09-27,1059,1,24,129830.64
568818,2025-09-28,1059,1,11,59505.71
568819,2025-09-29,1059,1,18,97372.98
568820,2025-09-30,1059,1,16,86553.76
568821,2025-10-01,1059,1,32,173107.52
568822,2025-10-02,1059,1,28,151469.08
568823,2025-10-03,1059,1,18,97372.98
568824,2025-10-04,1059,1,19,102782.59
568825,2025-10-05,1059,1,11,59505.71
568826,2025-10-06,1059,1,14,75734.54
568827,2025-10-07,1059,1,20,108192.2
568828,2025-10-08,1059,1,17,91963.37
568829,2025-10-09,1059,1,13,70324.93
568830,2025-10-10,1059,1,31,167697.91
568831,2025-10-11,1059,1,26,140649.86
568832,2025-10-12,1059,1,12,64915.32
568833,2025-10-13,1059,1,3,16228.83
568834,2025-10-14,1059,1,26,140649.86
568835,2025-10-15,1059,1,13,70324.93
568836,2025-10-16,1059,1,27,146059.47
568837,2025-10-17,1059,1,17,91963.37
568838,2025-10-18,1059,1,26,140649.86
568839,2025-10-19,1059,1,20,108192.2
568840,2025-10-20,1059,1,13,70324.93
568841,2025-10-21,1059,1,17,91963.37
568842,2025-10-22,1059,1,22,119011.42
568843,2025-10-23,1059,1,19,102782.59
568844,2025-10-24,1059,1,22,119011.42
568845,2025-10-25,1059,1,44,238022.84
568846,2025-10-26,1059,1,7,37867.27
568847,2025-10-27,1059,1,11,59505.71
568848,2025-10-28,1059,1,6,32457.66
568849,2025-10-29,1059,1,19,102782.59
568850,2025-10-30,1059,1,27,146059.47
568851,2025-10-31,1059,1,10,54096.1
568852,2025-11-01,1059,1,46,248842.06
568853,2025-11-02,1059,1,6,32457.66
568854,2025-11-03,1059,1,20,108192.2
568855,2025-11-04,1059,1,6,32457.66
568856,2025-11-05,1059,1,0,0.0
568857,2025-11-06,1059,1,11,59505.71
568858,2025-11-07,1059,1,10,54096.1
568859,2025-11-08,1059,1,22,119011.42
568860,2025-11-09,1059,1,7,37867.27
568861,2025-11-10,1059,1,15,81144.15
568862,2025-11-11,1059,1,18,97372.98
568863,2025-11-12,1059,1,20,108192.2
568864,2025-11-13,1059,1,34,183926.74
568865,2025-11-14,1059,1,14,75734.54
568866,2025-11-15,1059,1,39,210974.79
568867,2025-11-16,1059,1,9,48686.49
568868,2025-11-17,1059,1,17,91963.37
568869,2025-11-18,1059,1,5,27048.05
568870,2025-11-19,1059,1,15,81144.15
568871,2025-11-20,1059,1,22,119011.42
568872,2025-11-21,1059,1,31,167697.91
568873,2025-11-22,1059,1,17,91963.37
568874,2025-11-23,1059,1,19,102782.59
568875,2025-11-24,1059,1,11,59505.71
568876,2025-11-25,1059,1,18,97372.98
568877,2025-11-26,1059,1,14,75734.54
568878,2025-11-27,1059,1,20,108192.2
568879,2025-11-28,1059,1,50,270480.5
568880,2025-11-29,1059,1,41,221794.01
568881,2025-11-30,1059,1,4,21638.44
568882,2025-12-01,1059,1,34,183926.74
568883,2025-12-02,1059,1,33,178517.13
568884,2025-12-03,1059,1,21,113601.81
568885,2025-12-04,1059,1,28,151469.08
568886,2025-12-05,1059,1,36,194745.96
568887,2025-12-06,1059,1,10,54096.1
568888,2025-12-07,1059,1,17,91963.37
568889,2025-12-08,1059,1,28,151469.08
568890,2025-12-09,1059,1,19,102782.59
568891,2025-12-10,1059,1,11,59505.71
568892,2025-12-11,1059,1,18,97372.98
568893,2025-12-12,1059,1,45,243432.45
568894,2025-12-13,1059,1,27,146059.47
568895,2025-12-14,1059,1,13,70324.93
568896,2025-12-15,1059,1,10,54096.1
568897,2025-12-16,1059,1,15,81144.15
568898,2025-12-17,1059,1,9,48686.49
568899,2025-12-18,1059,1,25,135240.25
568900,2025-12-19,1059,1,26,140649.86
568901,2025-12-20,1059,1,9,48686.49
568902,2025-12-21,1059,1,18,97372.98
568903,2025-12-22,1059,1,22,119011.42
568904,2025-12-23,1059,1,24,129830.64
568905,2025-12-24,1059,1,38,205565.18
568906,2025-12-25,1059,1,20,108192.2
568907,2025-12-26,1059,1,58,313757.38
568908,2025-12-27,1059,1,29,156878.69
568909,2025-12-28,1059,1,13,70324.93
568910,2025-12-29,1059,1,17,91963.37
568911,2025-12-30,1059,1,24,129830.64
568912,2025-12-31,1059,1,18,97372.98
568913,2026-01-01,1059,1,12,64915.32
568914,2026-01-02,1059,1,0,0.0
568915,2026-01-03,1059,1,0,0.0
568916,2026-01-04,1059,1,0,0.0
568917,2026-01-05,1059,1,18,97372.98
568918,2026-01-06,1059,1,18,97372.98
568919,2026-01-07,1059,1,18,97372.98
568920,2026-01-08,1059,1,33,178517.13
568921,2026-01-09,1059,1,18,97372.98
568922,2026-01-10,1059,1,17,91963.37
568923,2026-01-11,1059,1,12,64915.32
568924,2026-01-12,1059,1,20,108192.2
568925,2026-01-13,1059,1,20,108192.2
568926,2026-01-14,1059,1,23,124421.03
568927,2026-01-15,1059,1,38,205565.18
568928,2026-01-16,1059,1,32,173107.52
568929,2026-01-17,1059,1,41,221794.01
568930,2026-01-18,1059,1,9,48686.49
568931,2026-01-19,1059,1,26,140649.86
568932,2026-01-20,1059,1,17,91963.37
568933,2026-01-21,1059,1,15,81144.15
568934,2026-01-22,1059,1,35,189336.35
568935,2026-01-23,1059,1,39,210974.79
568936,2026-01-24,1059,1,46,248842.06
568937,2026-01-25,1059,1,12,64915.32
568938,2026-01-26,1059,1,22,119011.42
568939,2026-01-27,1059,1,29,156878.69
568940,2026-01-28,1059,1,16,86553.76
568941,2026-01-29,1059,1,25,135240.25
568942,2026-01-30,1059,1,38,205565.18
568943,2026-01-31,1059,1,24,129830.64
568944,2026-02-01,1059,1,8,43276.88
568945,2026-02-02,1059,1,20,108192.2
568946,2026-02-03,1059,1,14,75734.54
568947,2026-02-04,1059,1,8,43276.88
568948,2026-02-05,1059,1,22,119011.42
568949,2026-02-06,1059,1,26,140649.86
568950,2026-02-07,1059,1,40,216384.4
568951,2026-02-08,1059,1,10,54096.1
568952,2026-02-09,1059,1,48,259661.28
568953,2026-02-10,1059,1,22,119011.42
568954,2026-02-11,1059,1,8,43276.88
568955,2026-02-12,1059,1,17,91963.37
568956,2026-02-13,1059,1,14,75734.54
568957,2026-02-14,1059,1,42,227203.62
568958,2026-02-15,1059,1,10,54096.1
568959,2026-02-16,1059,1,7,37867.27
568960,2026-02-17,1059,1,20,108192.2
568961,2026-02-18,1059,1,21,113601.81
568962,2026-02-19,1059,1,40,216384.4
568963,2026-02-20,1059,1,20,108192.2
568964,2026-02-21,1059,1,30,162288.3
568965,2026-02-22,1059,1,7,37867.27
568966,2026-02-23,1059,1,20,108192.2
568967,2026-02-24,1059,1,18,97372.98
568968,2026-02-25,1059,1,22,119011.42
568969,2026-02-26,1059,1,21,113601.81
568970,2026-02-27,1059,1,28,151469.08
568971,2026-02-28,1059,1,21,113601.81
568972,2026-03-01,1059,1,7,37867.27
568973,2026-03-02,1059,1,16,86553.76
568974,2026-03-03,1059,1,18,97372.98
568975,2026-03-04,1059,1,7,37867.27
568976,2026-03-05,1059,1,11,59505.71
568977,2026-03-06,1059,1,20,108192.2
568978,2026-03-07,1059,1,31,167697.91
568979,2026-03-08,1059,1,12,64915.32
568980,2026-03-09,1059,1,28,151469.08
568981,2026-03-10,1059,1,17,91963.37
568982,2026-03-11,1059,1,18,97372.98
568983,2026-03-12,1059,1,15,81144.15
568984,2026-03-13,1059,1,27,146059.47
568985,2026-03-14,1059,1,30,162288.3
568986,2026-03-15,1059,1,7,37867.27
568987,2026-03-16,1059,1,12,64915.32
568988,2026-03-17,1059,1,24,129830.64
568989,2026-03-18,1059,1,28,151469.08
568990,2026-03-19,1059,1,18,97372.98
568991,2026-03-20,1059,1,9,48686.49
568992,2026-03-21,1059,1,18,97372.98
568993,2026-03-22,1059,1,7,37867.27
568994,2026-03-23,1059,1,9,48686.49
568995,2026-03-24,1059,1,18,97372.98
568996,2026-03-25,1059,1,27,146059.47
568997,2026-03-26,1059,1,11,59505.71
568998,2026-03-27,1059,1,13,70324.93
568999,2026-03-28,1059,1,30,162288.3
569000,2026-03-29,1059,1,7,37867.27
569001,2026-03-30,1059,1,28,151469.08
569002,2026-03-31,1059,1,16,86553.76
569003,2026-04-01,1059,1,21,113601.81
569004,2026-04-02,1059,1,11,59505.71
569005,2026-04-03,1059,1,17,91963.37
569006,2026-04-04,1059,1,18,97372.98
569007,2026-04-05,1059,1,10,54096.1
569008,2026-04-06,1059,1,15,81144.15
569009,2026-04-07,1059,1,19,102782.59
569010,2026-04-08,1059,1,13,70324.93
569011,2026-04-09,1059,1,17,91963.37
569012,2026-04-10,1059,1,29,156878.69
569013,2026-04-11,1059,1,20,108192.2
569014,2026-04-12,1059,1,10,54096.1
569015,2026-04-13,1059,1,21,113601.81
569016,2026-04-14,1059,1,35,189336.35
569017,2026-04-15,1059,1,15,81144.15
569018,2026-04-16,1059,1,28,151469.08
569019,2026-04-17,1059,1,5,27048.05
569020,2026-04-18,1059,1,29,156878.69
569021,2026-04-19,1059,1,9,48686.49
569022,2026-04-20,1059,1,16,86553.76
569023,2026-04-21,1059,1,3,16228.83
569024,2026-04-22,1059,1,12,64915.32
569025,2026-04-23,1059,1,17,91963.37
569026,2026-04-24,1059,1,23,124421.03
569027,2026-04-25,1059,1,26,140649.86
569028,2026-04-26,1059,1,0,0.0
569029,2026-04-27,1059,1,12,64915.32
569030,2026-04-28,1059,1,10,54096.1
569031,2026-04-29,1059,1,15,81144.15
569032,2026-04-30,1059,1,11,59505.71
569033,2026-05-01,1059,1,15,81144.15
569034,2026-05-02,1059,1,15,81144.15
569035,2026-05-03,1059,1,22,119011.42
569036,2026-05-04,1059,1,15,81144.15
569037,2026-05-05,1059,1,31,167697.91
569038,2026-05-06,1059,1,22,119011.42
569039,2026-05-07,1059,1,30,162288.3
569040,2026-05-08,1059,1,34,183926.74
569041,2026-05-09,1059,1,22,119011.42
569042,2026-05-10,1059,1,13,70324.93
569043,2026-05-11,1059,1,16,86553.76
569044,2026-05-12,1059,1,12,64915.32
569045,2026-05-13,1059,1,22,119011.42
569046,2026-05-14,1059,1,17,91963.37
569047,2026-05-15,1059,1,13,70324.93
569048,2026-05-16,1059,1,21,113601.81
569049,2026-05-17,1059,1,9,48686.49
569050,2026-05-18,1059,1,14,75734.54
569051,2026-05-19,1059,1,11,59505.71
569052,2026-05-20,1059,1,9,48686.49
569053,2026-05-21,1059,1,27,146059.47
569054,2026-05-22,1059,1,33,178517.13
569055,2026-05-23,1059,1,29,156878.69
569056,2026-05-24,1059,1,7,37867.27
569057,2026-05-25,1059,1,6,32457.66
569058,2026-05-26,1059,1,12,64915.32
569059,2026-05-27,1059,1,12,64915.32
569060,2026-05-28,1059,1,19,102782.59
569061,2026-05-29,1059,1,15,81144.15
569062,2026-05-30,1059,1,22,119011.42
569063,2026-05-31,1059,1,6,32457.66
569064,2026-06-01,1059,1,11,59505.71
569065,2026-06-02,1059,1,21,113601.81
569066,2026-06-03,1059,1,29,156878.69
569067,2026-06-04,1059,1,13,70324.93
569068,2026-06-05,1059,1,22,119011.42
569069,2026-06-06,1059,1,39,210974.79
569070,2026-06-07,1059,1,10,54096.1
569071,2026-06-08,1059,1,33,178517.13
569072,2026-06-09,1059,1,15,81144.15
569073,2026-06-10,1059,1,10,54096.1
569074,2026-06-11,1059,1,0,0.0
569075,2026-06-12,1059,1,44,238022.84
569076,2026-06-13,1059,1,16,86553.76
569077,2026-06-14,1059,1,8,43276.88
569078,2026-06-15,1059,1,19,102782.59
569079,2026-06-16,1059,1,3,16228.83
569080,2026-06-17,1059,1,14,75734.54
569081,2026-06-18,1059,1,29,156878.69
569082,2026-06-19,1059,1,60,324576.6
569083,2026-06-20,1059,1,17,91963.37
569084,2026-06-21,1059,1,8,43276.88
569085,2026-06-22,1059,1,19,102782.59
569086,2026-06-23,1059,1,18,97372.98
569087,2026-06-24,1059,1,23,124421.03
569088,2026-06-25,1059,1,28,151469.08
569089,2026-06-26,1059,1,14,75734.54
569090,2026-06-27,1059,1,20,108192.2
569091,2026-06-28,1059,1,13,70324.93
569092,2026-06-29,1059,1,15,81144.15
569093,2026-06-30,1059,1,34,183926.74
569094,2026-07-01,1059,1,25,135240.25
569095,2026-07-02,1059,1,21,113601.81
569096,2026-07-03,1059,1,29,156878.69
569097,2026-07-04,1059,1,28,151469.08
569098,2026-07-05,1059,1,19,102782.59
569099,2026-07-06,1059,1,24,129830.64
569100,2026-07-07,1059,1,11,59505.71
569101,2026-07-08,1059,1,11,59505.71
569102,2026-07-09,1059,1,38,205565.18
569103,2026-07-10,1059,1,4,21638.44
569104,2026-07-11,1059,1,39,210974.79
569105,2026-07-12,1059,1,7,37867.27
569106,2026-07-13,1059,1,20,108192.2
569107,2026-07-14,1059,1,11,59505.71
569108,2026-07-15,1059,1,22,119011.42
569109,2026-07-16,1059,1,5,27048.05
569110,2026-07-17,1059,1,28,151469.08
569111,2026-07-18,1059,1,30,162288.3
569112,2026-07-19,1059,1,10,54096.1
569113,2026-07-20,1059,1,19,102782.59
569114,2026-07-21,1059,1,24,129830.64
569115,2026-07-22,1059,1,13,70324.93
569116,2026-07-23,1059,1,28,151469.08
569117,2026-07-24,1059,1,19,102782.59
569118,2026-07-25,1059,1,1,5409.61
569119,2026-07-26,1059,1,10,54096.1
569120,2026-07-27,1059,1,9,48686.49
569121,2026-07-28,1059,1,13,70324.93
569122,2026-07-29,1059,1,26,140649.86
569123,2026-07-30,1059,1,28,151469.08
569124,2026-07-31,1059,1,21,113601.81
569125,2026-08-01,1059,1,23,124421.03
569126,2025-07-03,1059,2,7,37867.27
569127,2025-07-04,1059,2,18,97372.98
569128,2025-07-05,1059,2,25,135240.25
569129,2025-07-06,1059,2,14,75734.54
569130,2025-07-07,1059,2,12,64915.32
569131,2025-07-08,1059,2,19,102782.59
569132,2025-07-09,1059,2,13,70324.93
569133,2025-07-10,1059,2,26,140649.86
569134,2025-07-11,1059,2,13,70324.93
569135,2025-07-12,1059,2,19,102782.59
569136,2025-07-13,1059,2,9,48686.49
569137,2025-07-14,1059,2,10,54096.1
569138,2025-07-15,1059,2,39,210974.79
569139,2025-07-16,1059,2,4,21638.44
569140,2025-07-17,1059,2,24,129830.64
569141,2025-07-18,1059,2,10,54096.1
569142,2025-07-19,1059,2,15,81144.15
569143,2025-07-20,1059,2,4,21638.44
569144,2025-07-21,1059,2,11,59505.71
569145,2025-07-22,1059,2,1,5409.61
569146,2025-07-23,1059,2,0,0.0
569147,2025-07-24,1059,2,0,0.0
569148,2025-07-25,1059,2,0,0.0
569149,2025-07-26,1059,2,14,75734.54
569150,2025-07-27,1059,2,17,91963.37
569151,2025-07-28,1059,2,8,43276.88
569152,2025-07-29,1059,2,13,70324.93
569153,2025-07-30,1059,2,12,64915.32
569154,2025-07-31,1059,2,23,124421.03
569155,2025-08-01,1059,2,14,75734.54
569156,2025-08-02,1059,2,14,75734.54
569157,2025-08-03,1059,2,10,54096.1
569158,2025-08-04,1059,2,9,48686.49
569159,2025-08-05,1059,2,21,113601.81
569160,2025-08-06,1059,2,25,135240.25
569161,2025-08-07,1059,2,16,86553.76
569162,2025-08-08,1059,2,41,221794.01
569163,2025-08-09,1059,2,19,102782.59
569164,2025-08-10,1059,2,4,21638.44
569165,2025-08-11,1059,2,0,0.0
569166,2025-08-12,1059,2,0,0.0
569167,2025-08-13,1059,2,0,0.0
569168,2025-08-14,1059,2,0,0.0
569169,2025-08-15,1059,2,10,54096.1
569170,2025-08-16,1059,2,16,86553.76
569171,2025-08-17,1059,2,13,70324.93
569172,2025-08-18,1059,2,8,43276.88
569173,2025-08-19,1059,2,8,43276.88
569174,2025-08-20,1059,2,13,70324.93
569175,2025-08-21,1059,2,3,16228.83
569176,2025-08-22,1059,2,13,70324.93
569177,2025-08-23,1059,2,30,162288.3
569178,2025-08-24,1059,2,7,37867.27
569179,2025-08-25,1059,2,3,16228.83
569180,2025-08-26,1059,2,15,81144.15
569181,2025-08-27,1059,2,8,43276.88
569182,2025-08-28,1059,2,24,129830.64
569183,2025-08-29,1059,2,42,227203.62
569184,2025-08-30,1059,2,17,91963.37
569185,2025-08-31,1059,2,8,43276.88
569186,2025-09-01,1059,2,16,86553.76
569187,2025-09-02,1059,2,11,59505.71
569188,2025-09-03,1059,2,15,81144.15
569189,2025-09-04,1059,2,5,27048.05
569190,2025-09-05,1059,2,23,124421.03
569191,2025-09-06,1059,2,17,91963.37
569192,2025-09-07,1059,2,5,27048.05
569193,2025-09-08,1059,2,11,59505.71
569194,2025-09-09,1059,2,36,194745.96
569195,2025-09-10,1059,2,9,48686.49
569196,2025-09-11,1059,2,19,102782.59
569197,2025-09-12,1059,2,16,86553.76
569198,2025-09-13,1059,2,21,113601.81
569199,2025-09-14,1059,2,5,27048.05
569200,2025-09-15,1059,2,12,64915.32
569201,2025-09-16,1059,2,12,64915.32
569202,2025-09-17,1059,2,10,54096.1
569203,2025-09-18,1059,2,11,59505.71
569204,2025-09-19,1059,2,26,140649.86
569205,2025-09-20,1059,2,17,91963.37
569206,2025-09-21,1059,2,6,32457.66
569207,2025-09-22,1059,2,16,86553.76
569208,2025-09-23,1059,2,6,32457.66
569209,2025-09-24,1059,2,16,86553.76
569210,2025-09-25,1059,2,17,91963.37
569211,2025-09-26,1059,2,16,86553.76
569212,2025-09-27,1059,2,26,140649.86
569213,2025-09-28,1059,2,7,37867.27
569214,2025-09-29,1059,2,3,16228.83
569215,2025-09-30,1059,2,11,59505.71
569216,2025-10-01,1059,2,12,64915.32
569217,2025-10-02,1059,2,16,86553.76
569218,2025-10-03,1059,2,40,216384.4
569219,2025-10-04,1059,2,0,0.0
569220,2025-10-05,1059,2,0,0.0
569221,2025-10-06,1059,2,0,0.0
569222,2025-10-07,1059,2,0,0.0
569223,2025-10-08,1059,2,0,0.0
569224,2025-10-09,1059,2,23,124421.03
569225,2025-10-10,1059,2,33,178517.13
569226,2025-10-11,1059,2,22,119011.42
569227,2025-10-12,1059,2,19,102782.59
569228,2025-10-13,1059,2,12,64915.32
569229,2025-10-14,1059,2,9,48686.49
569230,2025-10-15,1059,2,10,54096.1
569231,2025-10-16,1059,2,9,48686.49
569232,2025-10-17,1059,2,23,124421.03
569233,2025-10-18,1059,2,10,54096.1
569234,2025-10-19,1059,2,19,102782.59
569235,2025-10-20,1059,2,15,81144.15
569236,2025-10-21,1059,2,13,70324.93
569237,2025-10-22,1059,2,18,97372.98
569238,2025-10-23,1059,2,18,97372.98
569239,2025-10-24,1059,2,18,97372.98
569240,2025-10-25,1059,2,12,64915.32
569241,2025-10-26,1059,2,11,59505.71
569242,2025-10-27,1059,2,15,81144.15
569243,2025-10-28,1059,2,13,70324.93
569244,2025-10-29,1059,2,15,81144.15
569245,2025-10-30,1059,2,6,32457.66
569246,2025-10-31,1059,2,12,64915.32
569247,2025-11-01,1059,2,11,59505.71
569248,2025-11-02,1059,2,2,10819.22
569249,2025-11-03,1059,2,13,70324.93
569250,2025-11-04,1059,2,9,48686.49
569251,2025-11-05,1059,2,6,32457.66
569252,2025-11-06,1059,2,16,86553.76
569253,2025-11-07,1059,2,15,81144.15
569254,2025-11-08,1059,2,16,86553.76
569255,2025-11-09,1059,2,10,54096.1
569256,2025-11-10,1059,2,17,91963.37
569257,2025-11-11,1059,2,15,81144.15
569258,2025-11-12,1059,2,12,64915.32
569259,2025-11-13,1059,2,12,64915.32
569260,2025-11-14,1059,2,17,91963.37
569261,2025-11-15,1059,2,17,91963.37
569262,2025-11-16,1059,2,11,59505.71
569263,2025-11-17,1059,2,13,70324.93
569264,2025-11-18,1059,2,26,140649.86
569265,2025-11-19,1059,2,18,97372.98
569266,2025-11-20,1059,2,9,48686.49
569267,2025-11-21,1059,2,0,0.0
569268,2025-11-22,1059,2,0,0.0
569269,2025-11-23,1059,2,0,0.0
569270,2025-11-24,1059,2,0,0.0
569271,2025-11-25,1059,2,11,59505.71
569272,2025-11-26,1059,2,10,54096.1
569273,2025-11-27,1059,2,18,97372.98
569274,2025-11-28,1059,2,14,75734.54
569275,2025-11-29,1059,2,12,64915.32
569276,2025-11-30,1059,2,5,27048.05
569277,2025-12-01,1059,2,27,146059.47
569278,2025-12-02,1059,2,13,70324.93
569279,2025-12-03,1059,2,19,102782.59
569280,2025-12-04,1059,2,15,81144.15
569281,2025-12-05,1059,2,20,108192.2
569282,2025-12-06,1059,2,45,243432.45
569283,2025-12-07,1059,2,4,21638.44
569284,2025-12-08,1059,2,10,54096.1
569285,2025-12-09,1059,2,26,140649.86
569286,2025-12-10,1059,2,20,108192.2
569287,2025-12-11,1059,2,24,129830.64
569288,2025-12-12,1059,2,8,43276.88
569289,2025-12-13,1059,2,14,75734.54
569290,2025-12-14,1059,2,19,102782.59
569291,2025-12-15,1059,2,19,102782.59
569292,2025-12-16,1059,2,27,146059.47
569293,2025-12-17,1059,2,20,108192.2
569294,2025-12-18,1059,2,9,48686.49
569295,2025-12-19,1059,2,42,227203.62
569296,2025-12-20,1059,2,26,140649.86
569297,2025-12-21,1059,2,15,81144.15
569298,2025-12-22,1059,2,28,151469.08
569299,2025-12-23,1059,2,10,54096.1
569300,2025-12-24,1059,2,11,59505.71
569301,2025-12-25,1059,2,31,167697.91
569302,2025-12-26,1059,2,27,146059.47
569303,2025-12-27,1059,2,39,210974.79
569304,2025-12-28,1059,2,20,108192.2
569305,2025-12-29,1059,2,33,178517.13
569306,2025-12-30,1059,2,18,97372.98
569307,2025-12-31,1059,2,15,81144.15
569308,2026-01-01,1059,2,12,64915.32
569309,2026-01-02,1059,2,0,0.0
569310,2026-01-03,1059,2,0,0.0
569311,2026-01-04,1059,2,0,0.0
569312,2026-01-05,1059,2,35,189336.35
569313,2026-01-06,1059,2,22,119011.42
569314,2026-01-07,1059,2,17,91963.37
569315,2026-01-08,1059,2,19,102782.59
569316,2026-01-09,1059,2,29,156878.69
569317,2026-01-10,1059,2,15,81144.15
569318,2026-01-11,1059,2,16,86553.76
569319,2026-01-12,1059,2,14,75734.54
569320,2026-01-13,1059,2,11,59505.71
569321,2026-01-14,1059,2,23,124421.03
569322,2026-01-15,1059,2,7,37867.27
569323,2026-01-16,1059,2,31,167697.91
