inventario_id,fecha_snapshot,producto_id,sucursal_id,stock_actual,stock_en_transito
953713,2026-07-25,1046,1,78,75
953714,2026-07-26,1046,1,77,75
953715,2026-07-27,1046,1,70,75
953716,2026-07-28,1046,1,54,75
953717,2026-07-29,1046,1,53,75
953718,2026-07-30,1046,1,40,75
953719,2026-07-31,1046,1,31,75
953720,2026-08-01,1046,1,96,0
953721,2025-07-03,1046,2,156,0
953722,2025-07-04,1046,2,142,0
953723,2025-07-05,1046,2,122,0
953724,2025-07-06,1046,2,115,67
953725,2025-07-07,1046,2,108,67
953726,2025-07-08,1046,2,98,67
953727,2025-07-09,1046,2,90,67
953728,2025-07-10,1046,2,84,67
953729,2025-07-11,1046,2,77,67
953730,2025-07-12,1046,2,70,67
953731,2025-07-13,1046,2,66,67
953732,2025-07-14,1046,2,117,77
953733,2025-07-15,1046,2,99,77
953734,2025-07-16,1046,2,98,77
953735,2025-07-17,1046,2,89,77
953736,2025-07-18,1046,2,69,77
953737,2025-07-19,1046,2,34,77
953738,2025-07-20,1046,2,28,77
953739,2025-07-21,1046,2,19,77
953740,2025-07-22,1046,2,95,96
953741,2025-07-23,1046,2,94,96
953742,2025-07-24,1046,2,93,96
953743,2025-07-25,1046,2,91,96
953744,2025-07-26,1046,2,69,96
953745,2025-07-27,1046,2,63,96
953746,2025-07-28,1046,2,47,96
953747,2025-07-29,1046,2,29,96
953748,2025-07-30,1046,2,27,96
953749,2025-07-31,1046,2,109,80
953750,2025-08-01,1046,2,106,80
953751,2025-08-02,1046,2,101,80
953752,2025-08-03,1046,2,94,80
953753,2025-08-04,1046,2,92,80
953754,2025-08-05,1046,2,76,80
953755,2025-08-06,1046,2,74,80
953756,2025-08-07,1046,2,68,80
953757,2025-08-08,1046,2,41,80
953758,2025-08-09,1046,2,101,79
953759,2025-08-10,1046,2,92,79
953760,2025-08-11,1046,2,87,79
953761,2025-08-12,1046,2,81,79
953762,2025-08-13,1046,2,79,79
953763,2025-08-14,1046,2,66,79
953764,2025-08-15,1046,2,56,79
953765,2025-08-16,1046,2,47,79
953766,2025-08-17,1046,2,37,79
953767,2025-08-18,1046,2,109,76
953768,2025-08-19,1046,2,90,76
953769,2025-08-20,1046,2,87,76
953770,2025-08-21,1046,2,86,76
953771,2025-08-22,1046,2,82,76
953772,2025-08-23,1046,2,52,76
953773,2025-08-24,1046,2,40,76
953774,2025-08-25,1046,2,28,76
953775,2025-08-26,1046,2,103,77
953776,2025-08-27,1046,2,102,77
953777,2025-08-28,1046,2,96,77
953778,2025-08-29,1046,2,84,77
953779,2025-08-30,1046,2,40,77
953780,2025-08-31,1046,2,30,77
953781,2025-09-01,1046,2,26,77
953782,2025-09-02,1046,2,25,77
953783,2025-09-03,1046,2,47,135
953784,2025-09-04,1046,2,34,135
953785,2025-09-05,1046,2,21,135
953786,2025-09-06,1046,2,0,135
953787,2025-09-07,1046,2,0,135
953788,2025-09-08,1046,2,0,135
953789,2025-09-09,1046,2,0,135
953790,2025-09-10,1046,2,0,135
953791,2025-09-11,1046,2,134,64
953792,2025-09-12,1046,2,120,64
953793,2025-09-13,1046,2,110,64
953794,2025-09-14,1046,2,103,64
953795,2025-09-15,1046,2,100,64
953796,2025-09-16,1046,2,98,64
953797,2025-09-17,1046,2,84,64
953798,2025-09-18,1046,2,143,85
953799,2025-09-19,1046,2,142,85
953800,2025-09-20,1046,2,132,85
953801,2025-09-21,1046,2,122,85
953802,2025-09-22,1046,2,116,85
953803,2025-09-23,1046,2,107,85
953804,2025-09-24,1046,2,99,85
953805,2025-09-25,1046,2,182,0
953806,2025-09-26,1046,2,181,0
953807,2025-09-27,1046,2,156,0
953808,2025-09-28,1046,2,153,0
953809,2025-09-29,1046,2,137,82
953810,2025-09-30,1046,2,131,82
953811,2025-10-01,1046,2,122,82
953812,2025-10-02,1046,2,116,82
953813,2025-10-03,1046,2,113,82
953814,2025-10-04,1046,2,100,82
953815,2025-10-05,1046,2,98,82
953816,2025-10-06,1046,2,89,82
953817,2025-10-07,1046,2,86,82
953818,2025-10-08,1046,2,159,0
953819,2025-10-09,1046,2,133,82
953820,2025-10-10,1046,2,130,82
953821,2025-10-11,1046,2,129,82
953822,2025-10-12,1046,2,122,82
953823,2025-10-13,1046,2,121,82
953824,2025-10-14,1046,2,119,82
953825,2025-10-15,1046,2,107,82
953826,2025-10-16,1046,2,91,82
953827,2025-10-17,1046,2,170,0
953828,2025-10-18,1046,2,136,0
953829,2025-10-19,1046,2,135,0
953830,2025-10-20,1046,2,132,0
953831,2025-10-21,1046,2,130,74
953832,2025-10-22,1046,2,128,74
953833,2025-10-23,1046,2,119,74
953834,2025-10-24,1046,2,92,74
953835,2025-10-25,1046,2,85,74
953836,2025-10-26,1046,2,83,74
953837,2025-10-27,1046,2,66,74
953838,2025-10-28,1046,2,51,74
953839,2025-10-29,1046,2,107,66
953840,2025-10-30,1046,2,104,66
953841,2025-10-31,1046,2,92,66
953842,2025-11-01,1046,2,84,66
953843,2025-11-02,1046,2,83,66
953844,2025-11-03,1046,2,76,66
953845,2025-11-04,1046,2,67,66
953846,2025-11-05,1046,2,122,0
953847,2025-11-06,1046,2,109,68
953848,2025-11-07,1046,2,103,68
953849,2025-11-08,1046,2,88,68
953850,2025-11-09,1046,2,87,68
953851,2025-11-10,1046,2,85,68
953852,2025-11-11,1046,2,78,68
953853,2025-11-12,1046,2,76,68
953854,2025-11-13,1046,2,64,68
953855,2025-11-14,1046,2,54,68
953856,2025-11-15,1046,2,100,68
953857,2025-11-16,1046,2,96,68
953858,2025-11-17,1046,2,94,68
953859,2025-11-18,1046,2,83,68
953860,2025-11-19,1046,2,81,68
953861,2025-11-20,1046,2,77,68
953862,2025-11-21,1046,2,74,68
953863,2025-11-22,1046,2,135,0
953864,2025-11-23,1046,2,125,0
953865,2025-11-24,1046,2,124,0
953866,2025-11-25,1046,2,122,0
953867,2025-11-26,1046,2,114,0
953868,2025-11-27,1046,2,112,39
953869,2025-11-28,1046,2,105,39
953870,2025-11-29,1046,2,98,39
953871,2025-11-30,1046,2,97,39
953872,2025-12-01,1046,2,81,39
953873,2025-12-02,1046,2,76,39
953874,2025-12-03,1046,2,54,39
953875,2025-12-04,1046,2,74,73
953876,2025-12-05,1046,2,59,73
953877,2025-12-06,1046,2,50,73
953878,2025-12-07,1046,2,45,73
953879,2025-12-08,1046,2,34,73
953880,2025-12-09,1046,2,23,73
953881,2025-12-10,1046,2,6,73
953882,2025-12-11,1046,2,0,73
953883,2025-12-12,1046,2,0,73
953884,2025-12-13,1046,2,52,103
953885,2025-12-14,1046,2,49,103
953886,2025-12-15,1046,2,41,103
953887,2025-12-16,1046,2,39,103
953888,2025-12-17,1046,2,37,103
953889,2025-12-18,1046,2,25,103
953890,2025-12-19,1046,2,12,103
953891,2025-12-20,1046,2,94,68
953892,2025-12-21,1046,2,84,68
953893,2025-12-22,1046,2,79,68
953894,2025-12-23,1046,2,67,68
953895,2025-12-24,1046,2,49,68
953896,2025-12-25,1046,2,36,68
953897,2025-12-26,1046,2,13,68
953898,2025-12-27,1046,2,0,68
953899,2025-12-28,1046,2,60,112
953900,2025-12-29,1046,2,41,112
953901,2025-12-30,1046,2,21,112
953902,2025-12-31,1046,2,6,112
953903,2026-01-01,1046,2,0,112
953904,2026-01-02,1046,2,0,112
953905,2026-01-03,1046,2,0,112
953906,2026-01-04,1046,2,0,112
953907,2026-01-05,1046,2,0,112
953908,2026-01-06,1046,2,95,50
953909,2026-01-07,1046,2,82,50
953910,2026-01-08,1046,2,71,50
953911,2026-01-09,1046,2,53,50
953912,2026-01-10,1046,2,34,50
953913,2026-01-11,1046,2,27,50
953914,2026-01-12,1046,2,23,50
953915,2026-01-13,1046,2,17,50
953916,2026-01-14,1046,2,7,50
953917,2026-01-15,1046,2,30,178
953918,2026-01-16,1046,2,21,178
953919,2026-01-17,1046,2,0,178
953920,2026-01-18,1046,2,0,178
953921,2026-01-19,1046,2,0,178
953922,2026-01-20,1046,2,0,178
953923,2026-01-21,1046,2,0,178
953924,2026-01-22,1046,2,0,178
953925,2026-01-23,1046,2,0,178
953926,2026-01-24,1046,2,177,0
953927,2026-01-25,1046,2,172,0
953928,2026-01-26,1046,2,155,96
953929,2026-01-27,1046,2,150,96
953930,2026-01-28,1046,2,137,96
953931,2026-01-29,1046,2,118,96
953932,2026-01-30,1046,2,107,96
953933,2026-01-31,1046,2,104,96
953934,2026-02-01,1046,2,101,96
953935,2026-02-02,1046,2,99,96
953936,2026-02-03,1046,2,90,96
953937,2026-02-04,1046,2,168,0
953938,2026-02-05,1046,2,163,0
953939,2026-02-06,1046,2,151,90
953940,2026-02-07,1046,2,125,90
953941,2026-02-08,1046,2,125,90
953942,2026-02-09,1046,2,116,90
953943,2026-02-10,1046,2,97,90
953944,2026-02-11,1046,2,82,90
953945,2026-02-12,1046,2,67,90
953946,2026-02-13,1046,2,48,90
953947,2026-02-14,1046,2,40,90
953948,2026-02-15,1046,2,124,97
953949,2026-02-16,1046,2,121,97
953950,2026-02-17,1046,2,110,97
953951,2026-02-18,1046,2,106,97
953952,2026-02-19,1046,2,95,97
953953,2026-02-20,1046,2,93,97
953954,2026-02-21,1046,2,71,97
953955,2026-02-22,1046,2,70,97
953956,2026-02-23,1046,2,163,0
953957,2026-02-24,1046,2,141,87
953958,2026-02-25,1046,2,127,87
953959,2026-02-26,1046,2,117,87
953960,2026-02-27,1046,2,114,87
953961,2026-02-28,1046,2,104,87
953962,2026-03-01,1046,2,102,87
953963,2026-03-02,1046,2,88,87
953964,2026-03-03,1046,2,85,87
953965,2026-03-04,1046,2,84,87
953966,2026-03-05,1046,2,154,0
953967,2026-03-06,1046,2,90,113
953968,2026-03-07,1046,2,66,113
953969,2026-03-08,1046,2,64,113
953970,2026-03-09,1046,2,62,113
953971,2026-03-10,1046,2,61,113
953972,2026-03-11,1046,2,45,113
953973,2026-03-12,1046,2,37,113
953974,2026-03-13,1046,2,117,89
953975,2026-03-14,1046,2,102,89
953976,2026-03-15,1046,2,97,89
953977,2026-03-16,1046,2,75,89
953978,2026-03-17,1046,2,73,89
953979,2026-03-18,1046,2,71,89
953980,2026-03-19,1046,2,64,89
953981,2026-03-20,1046,2,52,89
953982,2026-03-21,1046,2,130,89
953983,2026-03-22,1046,2,125,89
953984,2026-03-23,1046,2,119,89
953985,2026-03-24,1046,2,109,89
953986,2026-03-25,1046,2,90,89
953987,2026-03-26,1046,2,77,89
953988,2026-03-27,1046,2,63,89
953989,2026-03-28,1046,2,46,89
953990,2026-03-29,1046,2,131,87
953991,2026-03-30,1046,2,128,87
953992,2026-03-31,1046,2,121,87
953993,2026-04-01,1046,2,99,87
953994,2026-04-02,1046,2,84,87
953995,2026-04-03,1046,2,80,87
953996,2026-04-04,1046,2,70,87
953997,2026-04-05,1046,2,155,0
953998,2026-04-06,1046,2,147,88
953999,2026-04-07,1046,2,145,88
954000,2026-04-08,1046,2,143,88
954001,2026-04-09,1046,2,126,88
954002,2026-04-10,1046,2,98,88
954003,2026-04-11,1046,2,63,88
954004,2026-04-12,1046,2,58,88
954005,2026-04-13,1046,2,57,88
954006,2026-04-14,1046,2,139,90
954007,2026-04-15,1046,2,123,90
954008,2026-04-16,1046,2,119,90
954009,2026-04-17,1046,2,117,90
954010,2026-04-18,1046,2,100,90
954011,2026-04-19,1046,2,98,90
954012,2026-04-20,1046,2,96,90
954013,2026-04-21,1046,2,155,0
954014,2026-04-22,1046,2,153,0
954015,2026-04-23,1046,2,137,83
954016,2026-04-24,1046,2,122,83
954017,2026-04-25,1046,2,119,83
954018,2026-04-26,1046,2,118,83
954019,2026-04-27,1046,2,99,83
954020,2026-04-28,1046,2,97,83
954021,2026-04-29,1046,2,95,83
954022,2026-04-30,1046,2,76,83
954023,2026-05-01,1046,2,61,83
954024,2026-05-02,1046,2,129,82
954025,2026-05-03,1046,2,128,82
954026,2026-05-04,1046,2,126,82
954027,2026-05-05,1046,2,122,82
954028,2026-05-06,1046,2,100,82
954029,2026-05-07,1046,2,99,82
954030,2026-05-08,1046,2,87,82
954031,2026-05-09,1046,2,77,82
954032,2026-05-10,1046,2,74,82
954033,2026-05-11,1046,2,154,0
954034,2026-05-12,1046,2,152,0
954035,2026-05-13,1046,2,149,0
954036,2026-05-14,1046,2,142,0
954037,2026-05-15,1046,2,129,74
954038,2026-05-16,1046,2,122,74
954039,2026-05-17,1046,2,114,74
954040,2026-05-18,1046,2,111,74
954041,2026-05-19,1046,2,97,74
954042,2026-05-20,1046,2,90,74
954043,2026-05-21,1046,2,88,74
954044,2026-05-22,1046,2,153,0
954045,2026-05-23,1046,2,134,0
954046,2026-05-24,1046,2,129,0
954047,2026-05-25,1046,2,125,0
954048,2026-05-26,1046,2,123,0
954049,2026-05-27,1046,2,122,0
954050,2026-05-28,1046,2,120,0
954051,2026-05-29,1046,2,93,66
954052,2026-05-30,1046,2,90,66
954053,2026-05-31,1046,2,83,66
954054,2026-06-01,1046,2,76,66
954055,2026-06-02,1046,2,58,66
954056,2026-06-03,1046,2,47,66
954057,2026-06-04,1046,2,38,66
954058,2026-06-05,1046,2,91,65
954059,2026-06-06,1046,2,72,65
954060,2026-06-07,1046,2,67,65
954061,2026-06-08,1046,2,53,65
954062,2026-06-09,1046,2,45,65
954063,2026-06-10,1046,2,42,65
954064,2026-06-11,1046,2,33,65
954065,2026-06-12,1046,2,82,0
954066,2026-06-13,1046,2,65,93
954067,2026-06-14,1046,2,59,93
954068,2026-06-15,1046,2,57,93
954069,2026-06-16,1046,2,43,93
954070,2026-06-17,1046,2,42,93
954071,2026-06-18,1046,2,39,93
954072,2026-06-19,1046,2,13,93
954073,2026-06-20,1046,2,3,93
954074,2026-06-21,1046,2,79,79
954075,2026-06-22,1046,2,64,79
954076,2026-06-23,1046,2,33,79
954077,2026-06-24,1046,2,31,79
954078,2026-06-25,1046,2,30,79
954079,2026-06-26,1046,2,22,79
954080,2026-06-27,1046,2,5,79
954081,2026-06-28,1046,2,79,95
954082,2026-06-29,1046,2,64,95
954083,2026-06-30,1046,2,52,95
954084,2026-07-01,1046,2,40,95
954085,2026-07-02,1046,2,36,95
954086,2026-07-03,1046,2,10,95
954087,2026-07-04,1046,2,0,95
954088,2026-07-05,1046,2,0,95
954089,2026-07-06,1046,2,87,101
954090,2026-07-07,1046,2,76,101
954091,2026-07-08,1046,2,54,101
954092,2026-07-09,1046,2,45,101
954093,2026-07-10,1046,2,43,101
954094,2026-07-11,1046,2,41,101
954095,2026-07-12,1046,2,29,101
954096,2026-07-13,1046,2,104,101
954097,2026-07-14,1046,2,85,101
954098,2026-07-15,1046,2,77,101
954099,2026-07-16,1046,2,65,101
954100,2026-07-17,1046,2,61,101
954101,2026-07-18,1046,2,31,101
954102,2026-07-19,1046,2,28,101
954103,2026-07-20,1046,2,20,101
954104,2026-07-21,1046,2,119,88
954105,2026-07-22,1046,2,109,88
954106,2026-07-23,1046,2,100,88
954107,2026-07-24,1046,2,98,88
954108,2026-07-25,1046,2,88,88
954109,2026-07-26,1046,2,84,88
954110,2026-07-27,1046,2,81,88
954111,2026-07-28,1046,2,166,0
954112,2026-07-29,1046,2,153,0
954113,2026-07-30,1046,2,152,0
954114,2026-07-31,1046,2,135,0
954115,2026-08-01,1046,2,122,0
954116,2025-07-03,1046,3,96,0
954117,2025-07-04,1046,3,95,56
954118,2025-07-05,1046,3,93,56
954119,2025-07-06,1046,3,85,56
954120,2025-07-07,1046,3,78,56
954121,2025-07-08,1046,3,76,56
954122,2025-07-09,1046,3,64,56
954123,2025-07-10,1046,3,53,56
954124,2025-07-11,1046,3,23,56
954125,2025-07-12,1046,3,16,56
954126,2025-07-13,1046,3,66,109
954127,2025-07-14,1046,3,61,109
954128,2025-07-15,1046,3,58,109
954129,2025-07-16,1046,3,42,109
954130,2025-07-17,1046,3,34,109
954131,2025-07-18,1046,3,22,109
954132,2025-07-19,1046,3,5,109
954133,2025-07-20,1046,3,2,109
954134,2025-07-21,1046,3,0,109
954135,2025-07-22,1046,3,101,71
954136,2025-07-23,1046,3,96,71
954137,2025-07-24,1046,3,94,71
954138,2025-07-25,1046,3,93,71
954139,2025-07-26,1046,3,75,71
954140,2025-07-27,1046,3,69,71
954141,2025-07-28,1046,3,53,71
954142,2025-07-29,1046,3,50,71
954143,2025-07-30,1046,3,119,0
954144,2025-07-31,1046,3,112,65
954145,2025-08-01,1046,3,80,65
954146,2025-08-02,1046,3,65,65
954147,2025-08-03,1046,3,65,65
954148,2025-08-04,1046,3,60,65
954149,2025-08-05,1046,3,49,65
954150,2025-08-06,1046,3,47,65
954151,2025-08-07,1046,3,13,65
954152,2025-08-08,1046,3,72,95
954153,2025-08-09,1046,3,57,95
954154,2025-08-10,1046,3,55,95
954155,2025-08-11,1046,3,46,95
954156,2025-08-12,1046,3,40,95
954157,2025-08-13,1046,3,37,95
954158,2025-08-14,1046,3,25,95
954159,2025-08-15,1046,3,108,50
954160,2025-08-16,1046,3,100,50
954161,2025-08-17,1046,3,95,50
954162,2025-08-18,1046,3,85,50
954163,2025-08-19,1046,3,77,50
954164,2025-08-20,1046,3,66,50
954165,2025-08-21,1046,3,65,50
954166,2025-08-22,1046,3,58,50
954167,2025-08-23,1046,3,57,50
954168,2025-08-24,1046,3,106,68
954169,2025-08-25,1046,3,105,68
954170,2025-08-26,1046,3,97,68
954171,2025-08-27,1046,3,86,68
954172,2025-08-28,1046,3,70,68
954173,2025-08-29,1046,3,59,68
954174,2025-08-30,1046,3,50,68
954175,2025-08-31,1046,3,49,68
954176,2025-09-01,1046,3,48,68
954177,2025-09-02,1046,3,100,64
954178,2025-09-03,1046,3,98,64
954179,2025-09-04,1046,3,66,64
954180,2025-09-05,1046,3,51,64
954181,2025-09-06,1046,3,40,64
954182,2025-09-07,1046,3,21,64
954183,2025-09-08,1046,3,0,64
954184,2025-09-09,1046,3,62,105
954185,2025-09-10,1046,3,60,105
954186,2025-09-11,1046,3,52,105
954187,2025-09-12,1046,3,31,105
954188,2025-09-13,1046,3,28,105
954189,2025-09-14,1046,3,13,105
954190,2025-09-15,1046,3,9,105
954191,2025-09-16,1046,3,1,105
954192,2025-09-17,1046,3,0,105
954193,2025-09-18,1046,3,94,72
954194,2025-09-19,1046,3,89,72
954195,2025-09-20,1046,3,79,72
954196,2025-09-21,1046,3,72,72
954197,2025-09-22,1046,3,71,72
954198,2025-09-23,1046,3,59,72
954199,2025-09-24,1046,3,47,72
954200,2025-09-25,1046,3,38,72
954201,2025-09-26,1046,3,108,69
954202,2025-09-27,1046,3,98,69
954203,2025-09-28,1046,3,91,69
954204,2025-09-29,1046,3,85,69
954205,2025-09-30,1046,3,81,69
954206,2025-10-01,1046,3,62,69
954207,2025-10-02,1046,3,49,69
954208,2025-10-03,1046,3,31,69
954209,2025-10-04,1046,3,28,69
954210,2025-10-05,1046,3,86,76
954211,2025-10-06,1046,3,76,76
954212,2025-10-07,1046,3,68,76
954213,2025-10-08,1046,3,67,76
954214,2025-10-09,1046,3,65,76
954215,2025-10-10,1046,3,55,76
954216,2025-10-11,1046,3,44,76
954217,2025-10-12,1046,3,42,76
954218,2025-10-13,1046,3,112,70
954219,2025-10-14,1046,3,110,70
954220,2025-10-15,1046,3,102,70
954221,2025-10-16,1046,3,85,70
954222,2025-10-17,1046,3,82,70
954223,2025-10-18,1046,3,80,70
954224,2025-10-19,1046,3,79,70
954225,2025-10-20,1046,3,75,70
954226,2025-10-21,1046,3,66,70
954227,2025-10-22,1046,3,134,0
954228,2025-10-23,1046,3,126,0
954229,2025-10-24,1046,3,123,0
954230,2025-10-25,1046,3,103,61
954231,2025-10-26,1046,3,103,61
954232,2025-10-27,1046,3,99,61
954233,2025-10-28,1046,3,97,61
954234,2025-10-29,1046,3,96,61
954235,2025-10-30,1046,3,79,61
954236,2025-10-31,1046,3,76,61
954237,2025-11-01,1046,3,67,61
954238,2025-11-02,1046,3,126,0
954239,2025-11-03,1046,3,110,0
954240,2025-11-04,1046,3,86,60
954241,2025-11-05,1046,3,81,60
954242,2025-11-06,1046,3,80,60
954243,2025-11-07,1046,3,74,60
954244,2025-11-08,1046,3,52,60
954245,2025-11-09,1046,3,50,60
954246,2025-11-10,1046,3,46,60
954247,2025-11-11,1046,3,41,60
954248,2025-11-12,1046,3,26,60
954249,2025-11-13,1046,3,81,60
954250,2025-11-14,1046,3,79,60
954251,2025-11-15,1046,3,74,60
954252,2025-11-16,1046,3,73,60
954253,2025-11-17,1046,3,62,60
954254,2025-11-18,1046,3,61,60
954255,2025-11-19,1046,3,59,60
954256,2025-11-20,1046,3,58,60
954257,2025-11-21,1046,3,56,60
954258,2025-11-22,1046,3,99,0
954259,2025-11-23,1046,3,96,0
954260,2025-11-24,1046,3,81,46
954261,2025-11-25,1046,3,67,46
954262,2025-11-26,1046,3,58,46
954263,2025-11-27,1046,3,55,46
954264,2025-11-28,1046,3,53,46
954265,2025-11-29,1046,3,37,46
954266,2025-11-30,1046,3,23,46
954267,2025-12-01,1046,3,65,40
954268,2025-12-02,1046,3,64,40
954269,2025-12-03,1046,3,60,40
954270,2025-12-04,1046,3,59,40
954271,2025-12-05,1046,3,33,40
954272,2025-12-06,1046,3,26,40
954273,2025-12-07,1046,3,20,40
954274,2025-12-08,1046,3,10,40
954275,2025-12-09,1046,3,48,80
954276,2025-12-10,1046,3,43,80
954277,2025-12-11,1046,3,25,80
954278,2025-12-12,1046,3,22,80
954279,2025-12-13,1046,3,7,80
954280,2025-12-14,1046,3,4,80
954281,2025-12-15,1046,3,0,80
954282,2025-12-16,1046,3,0,80
954283,2025-12-17,1046,3,69,67
954284,2025-12-18,1046,3,66,67
954285,2025-12-19,1046,3,33,67
954286,2025-12-20,1046,3,16,67
954287,2025-12-21,1046,3,12,67
954288,2025-12-22,1046,3,9,67
954289,2025-12-23,1046,3,0,67
954290,2025-12-24,1046,3,53,87
954291,2025-12-25,1046,3,45,87
954292,2025-12-26,1046,3,42,87
954293,2025-12-27,1046,3,39,87
954294,2025-12-28,1046,3,38,87
954295,2025-12-29,1046,3,30,87
954296,2025-12-30,1046,3,28,87
954297,2025-12-31,1046,3,104,60
954298,2026-01-01,1046,3,103,60
954299,2026-01-02,1046,3,81,60
954300,2026-01-03,1046,3,59,60
954301,2026-01-04,1046,3,54,60
954302,2026-01-05,1046,3,47,60
954303,2026-01-06,1046,3,30,60
954304,2026-01-07,1046,3,22,60
954305,2026-01-08,1046,3,0,60
954306,2026-01-09,1046,3,44,121
954307,2026-01-10,1046,3,35,121
954308,2026-01-11,1046,3,28,121
954309,2026-01-12,1046,3,20,121
954310,2026-01-13,1046,3,9,121
954311,2026-01-14,1046,3,1,121
954312,2026-01-15,1046,3,0,121
954313,2026-01-16,1046,3,113,71
954314,2026-01-17,1046,3,99,71
954315,2026-01-18,1046,3,94,71
954316,2026-01-19,1046,3,83,71
954317,2026-01-20,1046,3,75,71
954318,2026-01-21,1046,3,66,71
954319,2026-01-22,1046,3,64,71
954320,2026-01-23,1046,3,129,0
954321,2026-01-24,1046,3,125,0
954322,2026-01-25,1046,3,124,70
954323,2026-01-26,1046,3,108,70
954324,2026-01-27,1046,3,95,70
954325,2026-01-28,1046,3,90,70
954326,2026-01-29,1046,3,80,70
954327,2026-01-30,1046,3,70,70
954328,2026-01-31,1046,3,67,70
954329,2026-02-01,1046,3,136,0
954330,2026-02-02,1046,3,129,0
954331,2026-02-03,1046,3,119,0
954332,2026-02-04,1046,3,109,67
954333,2026-02-05,1046,3,102,67
954334,2026-02-06,1046,3,97,67
954335,2026-02-07,1046,3,81,67
954336,2026-02-08,1046,3,69,67
954337,2026-02-09,1046,3,65,67
954338,2026-02-10,1046,3,58,67
954339,2026-02-11,1046,3,119,70
954340,2026-02-12,1046,3,111,70
954341,2026-02-13,1046,3,100,70
954342,2026-02-14,1046,3,80,70
954343,2026-02-15,1046,3,78,70
954344,2026-02-16,1046,3,73,70
954345,2026-02-17,1046,3,72,70
954346,2026-02-18,1046,3,71,70
954347,2026-02-19,1046,3,137,0
954348,2026-02-20,1046,3,128,0
954349,2026-02-21,1046,3,118,0
954350,2026-02-22,1046,3,117,0
954351,2026-02-23,1046,3,93,60
954352,2026-02-24,1046,3,91,60
954353,2026-02-25,1046,3,77,60
954354,2026-02-26,1046,3,70,60
954355,2026-02-27,1046,3,69,60
954356,2026-02-28,1046,3,57,60
954357,2026-03-01,1046,3,55,60
954358,2026-03-02,1046,3,110,0
954359,2026-03-03,1046,3,109,0
954360,2026-03-04,1046,3,106,0
954361,2026-03-05,1046,3,105,0
954362,2026-03-06,1046,3,102,0
954363,2026-03-07,1046,3,93,54
954364,2026-03-08,1046,3,92,54
954365,2026-03-09,1046,3,91,54
954366,2026-03-10,1046,3,90,54
954367,2026-03-11,1046,3,77,54
954368,2026-03-12,1046,3,76,54
954369,2026-03-13,1046,3,74,54
954370,2026-03-14,1046,3,72,54
954371,2026-03-15,1046,3,63,54
954372,2026-03-16,1046,3,115,0
954373,2026-03-17,1046,3,103,0
954374,2026-03-18,1046,3,95,0
954375,2026-03-19,1046,3,89,41
954376,2026-03-20,1046,3,74,41
954377,2026-03-21,1046,3,69,41
954378,2026-03-22,1046,3,63,41
954379,2026-03-23,1046,3,28,41
954380,2026-03-24,1046,3,26,41
954381,2026-03-25,1046,3,24,41
954382,2026-03-26,1046,3,22,41
954383,2026-03-27,1046,3,15,41
954384,2026-03-28,1046,3,33,0
954385,2026-03-29,1046,3,27,96
954386,2026-03-30,1046,3,20,96
954387,2026-03-31,1046,3,19,96
954388,2026-04-01,1046,3,18,96
954389,2026-04-02,1046,3,17,96
954390,2026-04-03,1046,3,7,96
954391,2026-04-04,1046,3,0,96
954392,2026-04-05,1046,3,94,0
954393,2026-04-06,1046,3,73,54
954394,2026-04-07,1046,3,64,54
954395,2026-04-08,1046,3,62,54
954396,2026-04-09,1046,3,54,54
954397,2026-04-10,1046,3,51,54
954398,2026-04-11,1046,3,15,54
954399,2026-04-12,1046,3,9,54
954400,2026-04-13,1046,3,7,54
954401,2026-04-14,1046,3,0,54
954402,2026-04-15,1046,3,50,74
954403,2026-04-16,1046,3,42,74
954404,2026-04-17,1046,3,40,74
954405,2026-04-18,1046,3,16,74
954406,2026-04-19,1046,3,15,74
954407,2026-04-20,1046,3,0,74
954408,2026-04-21,1046,3,0,74
954409,2026-04-22,1046,3,67,70
954410,2026-04-23,1046,3,65,70
954411,2026-04-24,1046,3,43,70
954412,2026-04-25,1046,3,41,70
954413,2026-04-26,1046,3,32,70
954414,2026-04-27,1046,3,20,70
954415,2026-04-28,1046,3,14,70
954416,2026-04-29,1046,3,0,70
954417,2026-04-30,1046,3,0,70
954418,2026-05-01,1046,3,68,85
954419,2026-05-02,1046,3,46,85
954420,2026-05-03,1046,3,37,85
954421,2026-05-04,1046,3,31,85
954422,2026-05-05,1046,3,22,85
954423,2026-05-06,1046,3,20,85
954424,2026-05-07,1046,3,18,85
954425,2026-05-08,1046,3,15,85
954426,2026-05-09,1046,3,98,62
954427,2026-05-10,1046,3,96,62
954428,2026-05-11,1046,3,80,62
954429,2026-05-12,1046,3,76,62
954430,2026-05-13,1046,3,69,62
954431,2026-05-14,1046,3,67,62
954432,2026-05-15,1046,3,55,62
954433,2026-05-16,1046,3,52,62
954434,2026-05-17,1046,3,113,0
954435,2026-05-18,1046,3,111,0
954436,2026-05-19,1046,3,99,63
954437,2026-05-20,1046,3,93,63
954438,2026-05-21,1046,3,91,63
954439,2026-05-22,1046,3,84,63
954440,2026-05-23,1046,3,82,63
954441,2026-05-24,1046,3,65,63
954442,2026-05-25,1046,3,60,63
954443,2026-05-26,1046,3,46,63
954444,2026-05-27,1046,3,107,48
954445,2026-05-28,1046,3,101,48
954446,2026-05-29,1046,3,87,48
