movimiento_id,fecha,producto_id,sucursal_id,tipo_movimiento,cantidad,stock_resultante
754972,2025-12-14,1048,2,Salida por Venta,-18,12
754973,2025-12-15,1048,2,Salida por Venta,-12,0
754974,2025-12-18,1048,2,Entrada por Compra,182,182
754975,2025-12-18,1048,2,Salida por Venta,-17,165
754976,2025-12-19,1048,2,Salida por Venta,-4,161
754977,2025-12-20,1048,2,Salida por Venta,-34,127
754978,2025-12-21,1048,2,Salida por Venta,-18,109
754979,2025-12-22,1048,2,Salida por Venta,-22,87
754980,2025-12-23,1048,2,Salida por Venta,-14,73
754981,2025-12-24,1048,2,Salida por Venta,-24,49
754982,2025-12-25,1048,2,Entrada por Compra,127,176
754983,2025-12-25,1048,2,Salida por Venta,-24,152
754984,2025-12-26,1048,2,Salida por Venta,-11,141
754985,2025-12-27,1048,2,Salida por Venta,-41,100
754986,2025-12-28,1048,2,Salida por Venta,-2,98
754987,2025-12-29,1048,2,Salida por Venta,-20,78
754988,2025-12-30,1048,2,Salida por Venta,-4,74
754989,2025-12-31,1048,2,Salida por Venta,-4,70
754990,2026-01-01,1048,2,Entrada por Compra,123,193
754991,2026-01-01,1048,2,Salida por Venta,-42,151
754992,2026-01-02,1048,2,Salida por Venta,-37,114
754993,2026-01-03,1048,2,Salida por Venta,-24,90
754994,2026-01-04,1048,2,Salida por Venta,-2,88
754995,2026-01-05,1048,2,Salida por Venta,-11,77
754996,2026-01-06,1048,2,Salida por Venta,-10,67
754997,2026-01-07,1048,2,Entrada por Compra,144,211
754998,2026-01-07,1048,2,Salida por Venta,-12,199
754999,2026-01-08,1048,2,Salida por Venta,-5,194
755000,2026-01-09,1048,2,Salida por Venta,-17,177
755001,2026-01-10,1048,2,Salida por Venta,-25,152
755002,2026-01-11,1048,2,Salida por Venta,-9,143
755003,2026-01-12,1048,2,Salida por Venta,-5,138
755004,2026-01-13,1048,2,Salida por Venta,-17,121
755005,2026-01-14,1048,2,Salida por Venta,-3,118
755006,2026-01-15,1048,2,Entrada por Compra,154,272
755007,2026-01-15,1048,2,Salida por Venta,-11,261
755008,2026-01-16,1048,2,Salida por Venta,-6,255
755009,2026-01-17,1048,2,Salida por Venta,-14,241
755010,2026-01-18,1048,2,Salida por Venta,-9,232
755011,2026-01-19,1048,2,Salida por Venta,-14,218
755012,2026-01-20,1048,2,Salida por Venta,-7,211
755013,2026-01-21,1048,2,Salida por Venta,-9,202
755014,2026-01-22,1048,2,Salida por Venta,-22,180
755015,2026-01-23,1048,2,Salida por Venta,-81,99
755016,2026-01-24,1048,2,Salida por Venta,-19,80
755017,2026-01-25,1048,2,Salida por Venta,-10,70
755018,2026-01-26,1048,2,Salida por Venta,-23,47
755019,2026-01-27,1048,2,Salida por Venta,-6,41
755020,2026-01-28,1048,2,Salida por Venta,-26,15
755021,2026-01-29,1048,2,Salida por Venta,-3,12
755022,2026-01-30,1048,2,Entrada por Compra,231,243
755023,2026-01-30,1048,2,Salida por Venta,-39,204
755024,2026-01-31,1048,2,Salida por Venta,-31,173
755025,2026-02-01,1048,2,Salida por Venta,-4,169
755026,2026-02-02,1048,2,Salida por Venta,-7,162
755027,2026-02-03,1048,2,Salida por Venta,-3,159
755028,2026-02-04,1048,2,Salida por Venta,-21,138
755029,2026-02-05,1048,2,Salida por Venta,-29,109
755030,2026-02-06,1048,2,Entrada por Compra,124,233
755031,2026-02-06,1048,2,Salida por Venta,-4,229
755032,2026-02-07,1048,2,Salida por Venta,-11,218
755033,2026-02-08,1048,2,Salida por Venta,-3,215
755034,2026-02-09,1048,2,Salida por Venta,-4,211
755035,2026-02-10,1048,2,Salida por Venta,-27,184
755036,2026-02-11,1048,2,Salida por Venta,-9,175
755037,2026-02-12,1048,2,Salida por Venta,-19,156
755038,2026-02-13,1048,2,Salida por Venta,-13,143
755039,2026-02-14,1048,2,Salida por Venta,-28,115
755040,2026-02-15,1048,2,Salida por Venta,-20,95
755041,2026-02-16,1048,2,Salida por Venta,-4,91
755042,2026-02-17,1048,2,Salida por Venta,-2,89
755043,2026-02-18,1048,2,Salida por Venta,-10,79
755044,2026-02-19,1048,2,Salida por Venta,-23,56
755045,2026-02-20,1048,2,Entrada por Compra,139,195
755046,2026-02-20,1048,2,Salida por Venta,-6,189
755047,2026-02-21,1048,2,Salida por Venta,-23,166
755048,2026-02-22,1048,2,Salida por Venta,-2,164
755049,2026-02-23,1048,2,Salida por Venta,-11,153
755050,2026-02-24,1048,2,Salida por Venta,-26,127
755051,2026-02-25,1048,2,Salida por Venta,-3,124
755052,2026-02-26,1048,2,Salida por Venta,-19,105
755053,2026-02-27,1048,2,Salida por Venta,-10,95
755054,2026-02-28,1048,2,Salida por Venta,-2,93
755055,2026-03-01,1048,2,Entrada por Compra,138,231
755056,2026-03-01,1048,2,Salida por Venta,-18,213
755057,2026-03-02,1048,2,Salida por Venta,-1,212
755058,2026-03-03,1048,2,Salida por Venta,-2,210
755059,2026-03-04,1048,2,Salida por Venta,-23,187
755060,2026-03-05,1048,2,Salida por Venta,-2,185
755061,2026-03-06,1048,2,Salida por Venta,-2,183
755062,2026-03-07,1048,2,Salida por Venta,-2,181
755063,2026-03-08,1048,2,Salida por Venta,-18,163
755064,2026-03-09,1048,2,Salida por Venta,-15,148
755065,2026-03-10,1048,2,Salida por Venta,-7,141
755066,2026-03-11,1048,2,Salida por Venta,-7,134
755067,2026-03-12,1048,2,Salida por Venta,-14,120
755068,2026-03-13,1048,2,Salida por Venta,-2,118
755069,2026-03-14,1048,2,Salida por Venta,-54,64
755070,2026-03-15,1048,2,Salida por Venta,-5,59
755071,2026-03-16,1048,2,Salida por Venta,-7,52
755072,2026-03-17,1048,2,Salida por Venta,-4,48
755073,2026-03-18,1048,2,Salida por Venta,-4,44
755074,2026-03-19,1048,2,Entrada por Compra,92,136
755075,2026-03-19,1048,2,Salida por Venta,-15,121
755076,2026-03-20,1048,2,Salida por Venta,-14,107
755077,2026-03-21,1048,2,Salida por Venta,-2,105
755078,2026-03-22,1048,2,Salida por Venta,-7,98
755079,2026-03-23,1048,2,Salida por Venta,-2,96
755080,2026-03-24,1048,2,Salida por Venta,-1,95
755081,2026-03-25,1048,2,Entrada por Compra,108,203
755082,2026-03-25,1048,2,Salida por Venta,-7,196
755083,2026-03-26,1048,2,Salida por Venta,-8,188
755084,2026-03-27,1048,2,Salida por Venta,-11,177
755085,2026-03-28,1048,2,Salida por Venta,-2,175
755086,2026-03-29,1048,2,Salida por Venta,-10,165
755087,2026-03-30,1048,2,Salida por Venta,-2,163
755088,2026-03-31,1048,2,Salida por Venta,-3,160
755089,2026-04-01,1048,2,Salida por Venta,-11,149
755090,2026-04-02,1048,2,Salida por Venta,-7,142
755091,2026-04-03,1048,2,Salida por Venta,-4,138
755092,2026-04-04,1048,2,Salida por Venta,-14,124
755093,2026-04-05,1048,2,Salida por Venta,-4,120
755094,2026-04-06,1048,2,Salida por Venta,-8,112
755095,2026-04-07,1048,2,Salida por Venta,-7,105
755096,2026-04-08,1048,2,Salida por Venta,-12,93
755097,2026-04-09,1048,2,Salida por Venta,-2,91
755098,2026-04-10,1048,2,Salida por Venta,-3,88
755099,2026-04-11,1048,2,Salida por Venta,-12,76
755100,2026-04-12,1048,2,Salida por Venta,-6,70
755101,2026-04-13,1048,2,Salida por Venta,-21,49
755102,2026-04-14,1048,2,Salida por Venta,-8,41
755103,2026-04-15,1048,2,Salida por Venta,-1,40
755104,2026-04-16,1048,2,Entrada por Compra,76,116
755105,2026-04-16,1048,2,Salida por Venta,-5,111
755106,2026-04-17,1048,2,Salida por Venta,-3,108
755107,2026-04-18,1048,2,Salida por Venta,-9,99
755108,2026-04-19,1048,2,Salida por Venta,-12,87
755109,2026-04-20,1048,2,Salida por Venta,-16,71
755110,2026-04-21,1048,2,Salida por Venta,-7,64
755111,2026-04-22,1048,2,Salida por Venta,-36,28
755112,2026-04-23,1048,2,Salida por Venta,-3,25
755113,2026-04-24,1048,2,Salida por Venta,-17,8
755114,2026-04-25,1048,2,Salida por Venta,-8,0
755115,2026-04-26,1048,2,Entrada por Compra,82,82
755116,2026-04-26,1048,2,Salida por Venta,-3,79
755117,2026-04-27,1048,2,Salida por Venta,-9,70
755118,2026-04-28,1048,2,Salida por Venta,-20,50
755119,2026-04-29,1048,2,Salida por Venta,-10,40
755120,2026-04-30,1048,2,Salida por Venta,-1,39
755121,2026-05-01,1048,2,Entrada por Compra,81,120
755122,2026-05-01,1048,2,Salida por Venta,-2,118
755123,2026-05-02,1048,2,Salida por Venta,-28,90
755124,2026-05-03,1048,2,Salida por Venta,-4,86
755125,2026-05-04,1048,2,Salida por Venta,-13,73
755126,2026-05-05,1048,2,Salida por Venta,-18,55
755127,2026-05-06,1048,2,Salida por Venta,-3,52
755128,2026-05-07,1048,2,Salida por Venta,-11,41
755129,2026-05-08,1048,2,Salida por Venta,-5,36
755130,2026-05-09,1048,2,Salida por Venta,-11,25
755131,2026-05-10,1048,2,Entrada por Compra,79,104
755132,2026-05-10,1048,2,Salida por Venta,-4,100
755133,2026-05-11,1048,2,Salida por Venta,-19,81
755134,2026-05-12,1048,2,Salida por Venta,-8,73
755135,2026-05-13,1048,2,Salida por Venta,-7,66
755136,2026-05-14,1048,2,Salida por Venta,-4,62
755137,2026-05-15,1048,2,Salida por Venta,-17,45
755138,2026-05-16,1048,2,Salida por Venta,-22,23
755139,2026-05-17,1048,2,Entrada por Compra,70,93
755140,2026-05-17,1048,2,Salida por Venta,-6,87
755141,2026-05-18,1048,2,Salida por Venta,-19,68
755142,2026-05-19,1048,2,Salida por Venta,-2,66
755143,2026-05-20,1048,2,Salida por Venta,-6,60
755144,2026-05-21,1048,2,Salida por Venta,-4,56
755145,2026-05-22,1048,2,Salida por Venta,-3,53
755146,2026-05-23,1048,2,Entrada por Compra,89,142
755147,2026-05-23,1048,2,Salida por Venta,-3,139
755148,2026-05-24,1048,2,Salida por Venta,-2,137
755149,2026-05-25,1048,2,Salida por Venta,-11,126
755150,2026-05-26,1048,2,Salida por Venta,-9,117
755151,2026-05-27,1048,2,Salida por Venta,-4,113
755152,2026-05-28,1048,2,Salida por Venta,-3,110
755153,2026-05-29,1048,2,Salida por Venta,-10,100
755154,2026-05-30,1048,2,Salida por Venta,-9,91
755155,2026-05-31,1048,2,Salida por Venta,-6,85
755156,2026-06-01,1048,2,Salida por Venta,-1,84
755157,2026-06-02,1048,2,Salida por Venta,-14,70
755158,2026-06-03,1048,2,Salida por Venta,-8,62
755159,2026-06-04,1048,2,Salida por Venta,-25,37
755160,2026-06-05,1048,2,Salida por Venta,-3,34
755161,2026-06-06,1048,2,Entrada por Compra,78,112
755162,2026-06-06,1048,2,Salida por Venta,-10,102
755163,2026-06-07,1048,2,Salida por Venta,-12,90
755164,2026-06-08,1048,2,Salida por Venta,-1,89
755165,2026-06-09,1048,2,Salida por Venta,-2,87
755166,2026-06-10,1048,2,Salida por Venta,-8,79
755167,2026-06-11,1048,2,Salida por Venta,-12,67
755168,2026-06-12,1048,2,Salida por Venta,-21,46
755169,2026-06-13,1048,2,Entrada por Compra,74,120
755170,2026-06-13,1048,2,Salida por Venta,-10,110
755171,2026-06-14,1048,2,Salida por Venta,-1,109
755172,2026-06-15,1048,2,Salida por Venta,-1,108
755173,2026-06-16,1048,2,Salida por Venta,-1,107
755174,2026-06-17,1048,2,Salida por Venta,-8,99
755175,2026-06-18,1048,2,Salida por Venta,-2,97
755176,2026-06-19,1048,2,Salida por Venta,-7,90
755177,2026-06-20,1048,2,Salida por Venta,-6,84
755178,2026-06-21,1048,2,Salida por Venta,-2,82
755179,2026-06-22,1048,2,Salida por Venta,-4,78
755180,2026-06-23,1048,2,Salida por Venta,-3,75
755181,2026-06-24,1048,2,Salida por Venta,-10,65
755182,2026-06-25,1048,2,Salida por Venta,-6,59
755183,2026-06-26,1048,2,Salida por Venta,-36,23
755184,2026-06-27,1048,2,Salida por Venta,-10,13
755185,2026-06-28,1048,2,Salida por Venta,-1,12
755186,2026-06-29,1048,2,Entrada por Compra,59,71
755187,2026-06-29,1048,2,Salida por Venta,-5,66
755188,2026-06-30,1048,2,Salida por Venta,-3,63
755189,2026-07-01,1048,2,Salida por Venta,-4,59
755190,2026-07-02,1048,2,Salida por Venta,-6,53
755191,2026-07-03,1048,2,Salida por Venta,-2,51
755192,2026-07-04,1048,2,Entrada por Compra,74,125
755193,2026-07-04,1048,2,Salida por Venta,-13,112
755194,2026-07-05,1048,2,Salida por Venta,-2,110
755195,2026-07-06,1048,2,Salida por Venta,-13,97
755196,2026-07-07,1048,2,Salida por Venta,-1,96
755197,2026-07-08,1048,2,Salida por Venta,-7,89
755198,2026-07-09,1048,2,Salida por Venta,-13,76
755199,2026-07-10,1048,2,Salida por Venta,-4,72
755200,2026-07-11,1048,2,Salida por Venta,-3,69
755201,2026-07-12,1048,2,Salida por Venta,-2,67
755202,2026-07-13,1048,2,Salida por Venta,-6,61
755203,2026-07-14,1048,2,Salida por Venta,-6,55
755204,2026-07-15,1048,2,Salida por Venta,-6,49
755205,2026-07-16,1048,2,Entrada por Compra,39,88
755206,2026-07-16,1048,2,Salida por Venta,-6,82
755207,2026-07-17,1048,2,Salida por Venta,-16,66
755208,2026-07-18,1048,2,Salida por Venta,-9,57
755209,2026-07-19,1048,2,Salida por Venta,-1,56
755210,2026-07-20,1048,2,Salida por Venta,-12,44
755211,2026-07-21,1048,2,Salida por Venta,-1,43
755212,2026-07-22,1048,2,Entrada por Compra,64,107
755213,2026-07-22,1048,2,Salida por Venta,-13,94
755214,2026-07-23,1048,2,Salida por Venta,-7,87
755215,2026-07-24,1048,2,Salida por Venta,-9,78
755216,2026-07-25,1048,2,Salida por Venta,-2,76
755217,2026-07-26,1048,2,Salida por Venta,-1,75
755218,2026-07-27,1048,2,Salida por Venta,-1,74
755219,2026-07-28,1048,2,Salida por Venta,-2,72
755220,2026-07-29,1048,2,Salida por Venta,-2,70
755221,2026-07-30,1048,2,Salida por Venta,-19,51
755222,2026-07-31,1048,2,Salida por Venta,-10,41
755223,2026-08-01,1048,2,Salida por Venta,-4,37
755224,2025-07-03,1048,3,Salida por Venta,-14,111
755225,2025-07-04,1048,3,Salida por Venta,-15,96
755226,2025-07-05,1048,3,Salida por Venta,-1,95
755227,2025-07-06,1048,3,Salida por Venta,-4,91
755228,2025-07-07,1048,3,Salida por Venta,-9,82
755229,2025-07-08,1048,3,Salida por Venta,-12,70
755230,2025-07-09,1048,3,Salida por Venta,-1,69
755231,2025-07-10,1048,3,Salida por Venta,-12,57
755232,2025-07-11,1048,3,Salida por Venta,-2,55
755233,2025-07-12,1048,3,Salida por Venta,-4,51
755234,2025-07-13,1048,3,Salida por Venta,-16,35
755235,2025-07-14,1048,3,Entrada por Compra,64,99
755236,2025-07-14,1048,3,Salida por Venta,-2,97
755237,2025-07-15,1048,3,Salida por Venta,-1,96
755238,2025-07-16,1048,3,Salida por Venta,-1,95
755239,2025-07-17,1048,3,Salida por Venta,-14,81
755240,2025-07-18,1048,3,Salida por Venta,-1,80
755241,2025-07-19,1048,3,Salida por Venta,-9,71
755242,2025-07-21,1048,3,Salida por Venta,-9,62
755243,2025-07-22,1048,3,Salida por Venta,-1,61
755244,2025-07-23,1048,3,Salida por Venta,-7,54
755245,2025-07-25,1048,3,Salida por Venta,-10,44
755246,2025-07-26,1048,3,Entrada por Compra,57,101
755247,2025-07-26,1048,3,Salida por Venta,-14,87
755248,2025-07-27,1048,3,Salida por Venta,-1,86
755249,2025-07-28,1048,3,Salida por Venta,-4,82
755250,2025-07-29,1048,3,Salida por Venta,-1,81
755251,2025-07-30,1048,3,Salida por Venta,-5,76
755252,2025-07-31,1048,3,Salida por Venta,-9,67
755253,2025-08-01,1048,3,Salida por Venta,-8,59
755254,2025-08-02,1048,3,Salida por Venta,-9,50
755255,2025-08-03,1048,3,Salida por Venta,-9,41
755256,2025-08-04,1048,3,Salida por Venta,-2,39
755257,2025-08-05,1048,3,Salida por Venta,-16,23
755258,2025-08-06,1048,3,Salida por Venta,-16,7
755259,2025-08-07,1048,3,Salida por Venta,-3,4
755260,2025-08-08,1048,3,Entrada por Compra,52,56
755261,2025-08-08,1048,3,Salida por Venta,-13,43
755262,2025-08-09,1048,3,Salida por Venta,-5,38
755263,2025-08-10,1048,3,Salida por Venta,-4,34
755264,2025-08-11,1048,3,Salida por Venta,-24,10
755265,2025-08-12,1048,3,Salida por Venta,-6,4
755266,2025-08-13,1048,3,Salida por Venta,-2,2
755267,2025-08-14,1048,3,Entrada por Compra,80,82
755268,2025-08-14,1048,3,Salida por Venta,-1,81
755269,2025-08-15,1048,3,Salida por Venta,-24,57
755270,2025-08-16,1048,3,Salida por Venta,-12,45
755271,2025-08-17,1048,3,Salida por Venta,-12,33
755272,2025-08-18,1048,3,Salida por Venta,-8,25
755273,2025-08-19,1048,3,Salida por Venta,-1,24
755274,2025-08-20,1048,3,Salida por Venta,-19,5
755275,2025-08-21,1048,3,Entrada por Compra,52,57
755276,2025-08-21,1048,3,Salida por Venta,-20,37
755277,2025-08-22,1048,3,Salida por Venta,-25,12
755278,2025-08-23,1048,3,Salida por Venta,-2,10
755279,2025-08-24,1048,3,Salida por Venta,-10,0
755280,2025-08-27,1048,3,Entrada por Compra,101,101
755281,2025-08-27,1048,3,Salida por Venta,-11,90
755282,2025-08-28,1048,3,Salida por Venta,-21,69
755283,2025-08-29,1048,3,Salida por Venta,-28,41
755284,2025-08-30,1048,3,Salida por Venta,-21,20
755285,2025-08-31,1048,3,Salida por Venta,-20,0
755286,2025-09-04,1048,3,Entrada por Compra,85,85
755287,2025-09-04,1048,3,Salida por Venta,-18,67
755288,2025-09-05,1048,3,Salida por Venta,-56,11
755289,2025-09-06,1048,3,Salida por Venta,-11,0
755290,2025-09-11,1048,3,Entrada por Compra,114,114
755291,2025-09-11,1048,3,Salida por Venta,-1,113
755292,2025-09-12,1048,3,Salida por Venta,-3,110
755293,2025-09-13,1048,3,Salida por Venta,-3,107
755294,2025-09-14,1048,3,Salida por Venta,-13,94
755295,2025-09-15,1048,3,Salida por Venta,-8,86
755296,2025-09-16,1048,3,Salida por Venta,-7,79
755297,2025-09-17,1048,3,Entrada por Compra,91,170
755298,2025-09-17,1048,3,Salida por Venta,-2,168
755299,2025-09-18,1048,3,Salida por Venta,-14,154
755300,2025-09-19,1048,3,Salida por Venta,-9,145
755301,2025-09-20,1048,3,Salida por Venta,-3,142
755302,2025-09-21,1048,3,Salida por Venta,-12,130
755303,2025-09-23,1048,3,Salida por Venta,-5,125
755304,2025-09-24,1048,3,Salida por Venta,-7,118
755305,2025-09-25,1048,3,Salida por Venta,-34,84
755306,2025-09-26,1048,3,Salida por Venta,-16,68
755307,2025-09-27,1048,3,Salida por Venta,-2,66
755308,2025-09-28,1048,3,Salida por Venta,-2,64
755309,2025-09-29,1048,3,Salida por Venta,-11,53
755310,2025-09-30,1048,3,Salida por Venta,-4,49
755311,2025-10-01,1048,3,Entrada por Compra,131,180
755312,2025-10-01,1048,3,Salida por Venta,-19,161
755313,2025-10-02,1048,3,Salida por Venta,-13,148
755314,2025-10-03,1048,3,Salida por Venta,-2,146
755315,2025-10-04,1048,3,Salida por Venta,-13,133
755316,2025-10-05,1048,3,Salida por Venta,-3,130
755317,2025-10-06,1048,3,Salida por Venta,-25,105
755318,2025-10-07,1048,3,Salida por Venta,-10,95
755319,2025-10-08,1048,3,Salida por Venta,-2,93
755320,2025-10-09,1048,3,Salida por Venta,-17,76
755321,2025-10-10,1048,3,Salida por Venta,-2,74
755322,2025-10-11,1048,3,Salida por Venta,-6,68
755323,2025-10-12,1048,3,Entrada por Compra,114,182
755324,2025-10-12,1048,3,Salida por Venta,-3,179
755325,2025-10-13,1048,3,Salida por Venta,-4,175
755326,2025-10-14,1048,3,Salida por Venta,-8,167
755327,2025-10-15,1048,3,Salida por Venta,-4,163
755328,2025-10-16,1048,3,Salida por Venta,-15,148
755329,2025-10-17,1048,3,Salida por Venta,-12,136
755330,2025-10-18,1048,3,Salida por Venta,-29,107
755331,2025-10-19,1048,3,Salida por Venta,-2,105
755332,2025-10-20,1048,3,Salida por Venta,-3,102
755333,2025-10-21,1048,3,Salida por Venta,-7,95
755334,2025-10-22,1048,3,Salida por Venta,-2,93
755335,2025-10-23,1048,3,Salida por Venta,-2,91
755336,2025-10-24,1048,3,Entrada por Compra,99,190
755337,2025-10-24,1048,3,Salida por Venta,-9,181
755338,2025-10-25,1048,3,Salida por Venta,-34,147
755339,2025-10-26,1048,3,Salida por Venta,-2,145
755340,2025-10-27,1048,3,Salida por Venta,-2,143
755341,2025-10-28,1048,3,Salida por Venta,-12,131
755342,2025-10-29,1048,3,Salida por Venta,-5,126
755343,2025-10-30,1048,3,Salida por Venta,-1,125
755344,2025-10-31,1048,3,Salida por Venta,-11,114
755345,2025-11-01,1048,3,Salida por Venta,-6,108
755346,2025-11-02,1048,3,Salida por Venta,-2,106
755347,2025-11-03,1048,3,Salida por Venta,-1,105
755348,2025-11-04,1048,3,Salida por Venta,-21,84
755349,2025-11-05,1048,3,Salida por Venta,-23,61
755350,2025-11-06,1048,3,Salida por Venta,-10,51
755351,2025-11-07,1048,3,Salida por Venta,-16,35
755352,2025-11-08,1048,3,Salida por Venta,-4,31
755353,2025-11-09,1048,3,Salida por Venta,-5,26
755354,2025-11-10,1048,3,Salida por Venta,-6,20
755355,2025-11-11,1048,3,Entrada por Compra,77,97
755356,2025-11-11,1048,3,Salida por Venta,-1,96
755357,2025-11-12,1048,3,Salida por Venta,-14,82
755358,2025-11-13,1048,3,Salida por Venta,-5,77
755359,2025-11-14,1048,3,Salida por Venta,-23,54
755360,2025-11-15,1048,3,Salida por Venta,-8,46
755361,2025-11-16,1048,3,Salida por Venta,-4,42
755362,2025-11-17,1048,3,Salida por Venta,-13,29
755363,2025-11-18,1048,3,Entrada por Compra,78,107
755364,2025-11-18,1048,3,Salida por Venta,-2,105
755365,2025-11-20,1048,3,Salida por Venta,-9,96
755366,2025-11-21,1048,3,Salida por Venta,-1,95
755367,2025-11-22,1048,3,Salida por Venta,-5,90
755368,2025-11-23,1048,3,Salida por Venta,-1,89
755369,2025-11-24,1048,3,Salida por Venta,-12,77
755370,2025-11-26,1048,3,Salida por Venta,-2,75
755371,2025-11-27,1048,3,Salida por Venta,-16,59
755372,2025-11-28,1048,3,Salida por Venta,-2,57
755373,2025-11-29,1048,3,Salida por Venta,-4,53
755374,2025-11-30,1048,3,Salida por Venta,-1,52
755375,2025-12-01,1048,3,Entrada por Compra,67,119
755376,2025-12-01,1048,3,Salida por Venta,-18,101
755377,2025-12-02,1048,3,Salida por Venta,-34,67
755378,2025-12-03,1048,3,Salida por Venta,-24,43
755379,2025-12-04,1048,3,Salida por Venta,-17,26
755380,2025-12-05,1048,3,Salida por Venta,-26,0
755381,2025-12-07,1048,3,Entrada por Compra,76,76
755382,2025-12-07,1048,3,Salida por Venta,-4,72
755383,2025-12-08,1048,3,Salida por Venta,-9,63
755384,2025-12-09,1048,3,Salida por Venta,-29,34
755385,2025-12-10,1048,3,Salida por Venta,-2,32
755386,2025-12-11,1048,3,Salida por Venta,-28,4
755387,2025-12-12,1048,3,Entrada por Compra,95,99
755388,2025-12-12,1048,3,Salida por Venta,-4,95
755389,2025-12-13,1048,3,Salida por Venta,-50,45
755390,2025-12-14,1048,3,Salida por Venta,-5,40
755391,2025-12-15,1048,3,Salida por Venta,-3,37
755392,2025-12-16,1048,3,Salida por Venta,-2,35
755393,2025-12-17,1048,3,Salida por Venta,-20,15
755394,2025-12-18,1048,3,Salida por Venta,-13,2
755395,2025-12-19,1048,3,Entrada por Compra,80,82
755396,2025-12-19,1048,3,Salida por Venta,-26,56
755397,2025-12-20,1048,3,Salida por Venta,-44,12
755398,2025-12-21,1048,3,Salida por Venta,-2,10
755399,2025-12-22,1048,3,Salida por Venta,-6,4
755400,2025-12-23,1048,3,Salida por Venta,-4,0
755401,2025-12-24,1048,3,Entrada por Compra,150,150
755402,2025-12-24,1048,3,Salida por Venta,-8,142
755403,2025-12-25,1048,3,Salida por Venta,-38,104
755404,2025-12-26,1048,3,Salida por Venta,-3,101
755405,2025-12-27,1048,3,Salida por Venta,-6,95
755406,2025-12-28,1048,3,Salida por Venta,-1,94
755407,2025-12-29,1048,3,Salida por Venta,-18,76
755408,2025-12-30,1048,3,Salida por Venta,-3,73
755409,2025-12-31,1048,3,Salida por Venta,-2,71
755410,2026-01-01,1048,3,Entrada por Compra,113,184
755411,2026-01-01,1048,3,Salida por Venta,-41,143
755412,2026-01-02,1048,3,Salida por Venta,-5,138
755413,2026-01-03,1048,3,Salida por Venta,-11,127
755414,2026-01-04,1048,3,Salida por Venta,-1,126
755415,2026-01-05,1048,3,Salida por Venta,-3,123
755416,2026-01-06,1048,3,Salida por Venta,-2,121
755417,2026-01-07,1048,3,Salida por Venta,-1,120
755418,2026-01-08,1048,3,Salida por Venta,-3,117
755419,2026-01-09,1048,3,Salida por Venta,-8,109
755420,2026-01-10,1048,3,Salida por Venta,-8,101
755421,2026-01-11,1048,3,Salida por Venta,-3,98
755422,2026-01-12,1048,3,Entrada por Compra,98,196
755423,2026-01-12,1048,3,Salida por Venta,-15,181
755424,2026-01-13,1048,3,Salida por Venta,-14,167
755425,2026-01-14,1048,3,Salida por Venta,-14,153
755426,2026-01-15,1048,3,Salida por Venta,-19,134
755427,2026-01-16,1048,3,Salida por Venta,-14,120
755428,2026-01-17,1048,3,Salida por Venta,-25,95
755429,2026-01-18,1048,3,Salida por Venta,-1,94
755430,2026-01-19,1048,3,Salida por Venta,-3,91
755431,2026-01-20,1048,3,Salida por Venta,-8,83
755432,2026-01-21,1048,3,Salida por Venta,-3,80
755433,2026-01-22,1048,3,Entrada por Compra,116,196
755434,2026-01-22,1048,3,Salida por Venta,-15,181
755435,2026-01-23,1048,3,Salida por Venta,-6,175
755436,2026-01-24,1048,3,Salida por Venta,-31,144
755437,2026-01-25,1048,3,Salida por Venta,-8,136
755438,2026-01-26,1048,3,Salida por Venta,-11,125
755439,2026-01-27,1048,3,Salida por Venta,-12,113
755440,2026-01-28,1048,3,Salida por Venta,-1,112
755441,2026-01-29,1048,3,Salida por Venta,-40,72
755442,2026-01-30,1048,3,Salida por Venta,-9,63
755443,2026-01-31,1048,3,Salida por Venta,-35,28
755444,2026-02-01,1048,3,Salida por Venta,-1,27
755445,2026-02-02,1048,3,Salida por Venta,-22,5
755446,2026-02-03,1048,3,Salida por Venta,-5,0
755447,2026-02-05,1048,3,Entrada por Compra,136,136
755448,2026-02-05,1048,3,Salida por Venta,-6,130
755449,2026-02-06,1048,3,Salida por Venta,-13,117
755450,2026-02-07,1048,3,Salida por Venta,-8,109
755451,2026-02-08,1048,3,Salida por Venta,-6,103
755452,2026-02-09,1048,3,Salida por Venta,-14,89
755453,2026-02-10,1048,3,Salida por Venta,-2,87
755454,2026-02-11,1048,3,Salida por Venta,-8,79
755455,2026-02-12,1048,3,Entrada por Compra,93,172
755456,2026-02-12,1048,3,Salida por Venta,-23,149
755457,2026-02-13,1048,3,Salida por Venta,-11,138
755458,2026-02-14,1048,3,Salida por Venta,-40,98
755459,2026-02-15,1048,3,Salida por Venta,-10,88
755460,2026-02-16,1048,3,Salida por Venta,-7,81
755461,2026-02-17,1048,3,Salida por Venta,-7,74
755462,2026-02-18,1048,3,Salida por Venta,-6,68
755463,2026-02-19,1048,3,Salida por Venta,-3,65
755464,2026-02-20,1048,3,Entrada por Compra,111,176
755465,2026-02-20,1048,3,Salida por Venta,-42,134
755466,2026-02-21,1048,3,Salida por Venta,-15,119
755467,2026-02-22,1048,3,Salida por Venta,-1,118
755468,2026-02-23,1048,3,Salida por Venta,-21,97
755469,2026-02-24,1048,3,Salida por Venta,-18,79
